District,Street,Community,Coordinates,AvgPrice,StdPrice,MaxPrice,MinPrice,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12
上城,复兴 ,紫花苑,"120.172483,30.213025",34466.78082191781,8645.879205704425,47447.0,18341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20328.0,18341.0,0.0,0.0,0.0,0.0,0.0,21391.5,0.0,0.0,22845.0,0.0,0.0,25628.0,22612.666666666668,21892.5,19147.0,0.0,0.0,26536.5,31485.5,24381.5,34454.333333333336,34621.5,0.0,0.0,0.0,0.0,42337.0,0.0,0.0,43631.0,43524.0,0.0,0.0,0.0,0.0,45198.0,0.0,0.0,36681.5,45113.0,0.0,0.0,42489.0,0.0,37397.0,36246.0,0.0,39083.0,0.0,0.0,42917.0,35714.0,0.0,0.0,43577.0,38384.25,40204.0,41971.0,41490.5,38433.0,43402.0,35882.0,42443.0,0.0,0.0,0.0,37368.0,41270.0,0.0,42985.0,45179.0,36876.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35940.5,0.0,0.0,36111.0,0.0,0.0,0.0,0.0
上城,复兴 ,民安苑,"120.15406,30.20432",37217.870588235295,8899.195894657441,48508.0,17858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19241.0,18314.0,19219.5,18374.0,24496.5,27366.0,22612.5,27575.0,28625.0,0.0,0.0,0.0,0.0,0.0,33824.333333333336,36461.0,0.0,0.0,41293.0,0.0,42226.666666666664,0.0,0.0,42180.0,43931.0,0.0,0.0,0.0,0.0,43104.0,38244.5,40626.0,0.0,39449.0,46183.0,46231.0,0.0,43115.0,0.0,0.0,43191.0,0.0,0.0,0.0,0.0,0.0,41071.75,43114.666666666664,40995.0,39080.333333333336,41474.0,0.0,42838.333333333336,0.0,45652.5,0.0,44395.333333333336,0.0,45077.5,43064.5,0.0,44199.333333333336,38699.666666666664,0.0,40000.0,0.0,35333.0,0.0,0.0,0.0,44615.0,0.0,0.0,39575.0,0.0,0.0,39556.0,0.0,0.0,0.0
上城,复兴 ,蓝江公寓,"120.171818,30.210321",28269.0,9490.625453572593,41587.0,16807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21230.0,0.0,20477.0,16807.0,22740.0,24264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,复兴东苑,"120.170938,30.2155",34577.84848484849,7427.957279136675,48085.0,16585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19060.0,0.0,0.0,0.0,0.0,16585.0,0.0,0.0,0.0,17385.0,21303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29839.0,26993.0,0.0,36845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000.0,0.0,0.0,0.0,33582.0,0.0,0.0,37500.0,35039.0,0.0,48085.0,0.0,0.0,35909.0,0.0,0.0,37731.5,0.0,0.0,0.0,0.0,0.0,39533.0,38571.0,36073.0,38366.0,35721.0,34615.0,0.0,0.0,40000.0,0.0,0.0,36557.0,40165.5,33333.0,41667.0,0.0,40962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,清河家园,"120.157772,30.206375",37515.08,7734.848747945884,47522.0,17498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18724.5,0.0,0.0,0.0,0.0,0.0,19561.0,0.0,0.0,0.0,0.0,18352.0,22629.0,22629.0,0.0,0.0,0.0,26691.5,0.0,0.0,0.0,0.0,30308.0,0.0,0.0,42381.0,0.0,0.0,0.0,0.0,42648.0,41776.5,0.0,42152.0,32874.0,0.0,47522.0,42077.0,0.0,39706.0,37568.0,41765.0,43523.666666666664,41898.0,0.0,44118.0,40066.0,42920.0,0.0,0.0,36583.0,38585.0,0.0,0.0,35201.0,37714.0,0.0,0.0,37996.5,43696.0,0.0,0.0,43971.0,37049.0,38971.0,0.0,40588.0,0.0,35294.0,41148.0,41324.0,0.0,0.0,0.0,0.0,40217.0,0.0,0.0,0.0,40000.0,0.0,0.0,41176.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,美政路,"120.151881,30.21374",35333.0,0.0,35333.0,35333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,复兴南苑,"120.167733,30.20926",37484.516923076924,6645.98945001522,48072.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23159.5,22811.0,24636.6,25777.0,23352.0,26866.666666666668,13456.5,26370.416666666668,24328.0,29890.6,30714.0,34941.71428571428,36440.5,36393.0,38350.0,0.0,38951.8,40961.75,40045.0,42895.0,40961.8,42798.357142857145,38362.166666666664,41937.11111111111,45667.0,43262.666666666664,36712.666666666664,37094.25,40981.28571428572,37929.416666666664,0.0,41829.9,40207.75,41079.88888888889,40704.6,41272.42857142857,39909.0,41667.28571428572,40446.4,37938.0,40812.0,37258.6,0.0,39251.166666666664,40262.88888888889,39728.875,42528.75,37173.8,37552.0,37426.0,40521.0,38071.0,41624.8,36778.75,0.0,39761.5,38689.0,38680.666666666664,0.0,39584.8,39593.0,39489.0,0.0,0.0,41250.25,44400.0,0.0,37234.0,37162.0,36613.5,43170.0,34865.0,32979.0,0.0,0.0,0.0,0.0
上城,复兴 ,美政花苑,"120.170453,30.211867",37218.57692307692,7143.889769064495,48605.0,12277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21423.5,22030.0,22370.333333333332,23774.666666666668,23269.0,23169.285714285714,27240.25,21148.333333333332,28099.0,25559.0,29955.4,31734.0,32111.0,33532.5,34637.25,0.0,40091.666666666664,0.0,0.0,0.0,42934.333333333336,39483.0,40415.5,37468.555555555555,42089.333333333336,43641.8,42387.333333333336,43922.333333333336,42707.0,31680.0,0.0,38417.2,35617.0,43527.0,36367.333333333336,42727.0,39914.75,41102.5,40406.0,41246.0,37372.4,39455.28571428572,40734.0,36000.0,37262.25,0.0,40986.333333333336,41292.8,43368.0,37339.333333333336,39181.5,38036.25,42403.0,41356.333333333336,41109.0,39275.0,45217.0,37569.5,37600.0,42185.75,40698.0,40975.11111111111,41449.0,44255.0,40000.0,35158.5,35227.0,44681.0,37935.0,36400.0,41061.666666666664,0.0,38039.5,37696.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,好望角公寓,"120.159135,30.20472",28589.6,7175.682311808404,36327.0,18114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18114.0,22515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36327.0,0.0,0.0,0.0,0.0,0.0,35457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,山南人家,"120.161886,30.210828",38335.76666666667,2716.115150766296,43566.0,30904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38889.0,0.0,0.0,0.0,0.0,0.0,37633.0,37732.0,37952.0,30904.0,39336.0,41449.0,39582.5,40145.0,0.0,38327.0,35791.0,33256.0,37566.5,0.0,0.0,40000.0,39744.0,0.0,0.0,0.0,40833.0,37681.0,0.0,0.0,0.0,39613.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,白塔人家,"120.148725,30.204434",39708.519230769234,3965.973978203087,52143.0,33333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33459.0,41098.5,43138.0,41918.0,0.0,38877.5,0.0,39563.0,39983.5,36987.0,52143.0,38177.666666666664,35517.0,0.0,0.0,41281.666666666664,41089.25,37134.5,40324.0,45000.5,0.0,35714.0,0.0,33333.0,0.0,0.0,0.0,39546.666666666664,40000.0,43000.0,40114.5,35938.0,0.0,0.0,0.0,0.0,0.0,37768.5,35922.0,0.0,35156.0,39583.5,40073.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,海月花园,"120.16198,30.208478",32683.064516129034,8722.983645132956,48260.0,18217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21569.0,0.0,0.0,0.0,23943.0,0.0,0.0,28667.0,0.0,0.0,0.0,23119.0,26711.0,23798.666666666668,22724.0,0.0,0.0,18217.0,0.0,28668.0,0.0,36608.0,37069.0,0.0,0.0,0.0,0.0,39007.0,0.0,40038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37491.2,0.0,42029.0,0.0,0.0,44271.0,0.0,0.0,0.0,0.0,31007.0,0.0,0.0,0.0,0.0,0.0,44648.5,0.0,36714.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41758.0,0.0,0.0,40349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,清怡花苑,"120.161067,30.20559",34897.4,7344.137231833294,44872.0,17992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17992.0,0.0,0.0,0.0,0.0,24167.0,0.0,23834.0,0.0,27624.0,0.0,0.0,24353.0,0.0,0.0,30876.5,0.0,0.0,31105.0,38035.0,0.0,0.0,0.0,0.0,0.0,44872.0,0.0,0.0,44521.0,41379.0,0.0,0.0,41092.0,0.0,0.0,0.0,37500.0,0.0,0.0,35781.0,0.0,0.0,0.0,32986.0,0.0,36517.0,0.0,0.0,41039.0,0.0,0.0,0.0,0.0,0.0,0.0,42528.0,0.0,0.0,38136.0,0.0,0.0,40857.0,0.0,44643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36875.0,0.0,0.0,37222.0,0.0,0.0,0.0,0.0
上城,复兴 ,钱塘雅苑,"120.172756,30.214732",34482.10526315789,4728.4505295045965,41742.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,25936.0,0.0,25673.0,29671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34921.0,0.0,0.0,0.0,0.0,41161.0,0.0,36464.0,33594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37017.0,0.0,0.0,37228.0,0.0,0.0,0.0,0.0,0.0,0.0,37740.0,34532.0,0.0,0.0,0.0,0.0,0.0,0.0,36980.5,0.0,36337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37295.5,0.0,0.0,0.0,0.0
上城,复兴 ,水澄花园北苑,"120.155947,30.205268",29985.375,4767.42805235433,35885.0,23625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23927.0,0.0,25516.0,0.0,0.0,0.0,0.0,0.0,0.0,23625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35873.0,0.0,0.0,0.0,33128.5,0.0,0.0,0.0,0.0,0.0,33750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,复兴城市家园,"120.157055,30.208131",39387.92,10270.150296543863,77094.0,21715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21715.0,0.0,25782.0,0.0,0.0,0.0,0.0,0.0,0.0,26501.0,0.0,77094.0,0.0,0.0,37903.0,0.0,0.0,43364.0,0.0,0.0,0.0,0.0,0.0,40367.0,41054.0,35635.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41546.0,0.0,0.0,46548.0,0.0,42059.0,0.0,0.0,0.0,0.0,0.0,0.0,35862.0,39860.0,0.0,46272.0,42965.5,0.0,0.0,0.0,0.0,41765.0,0.0,0.0,0.0,0.0,42842.0,36757.0,0.0,0.0,0.0,38235.0,0.0,37903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,六和源,"120.151494,30.203067",35951.6,4393.2205316828795,41378.0,31035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31556.0,0.0,0.0,0.0,0.0,0.0,0.0,40724.0,0.0,0.0,0.0,0.0,0.0,35065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,金棕榈花园,"120.164039,30.207112",32398.30769230769,9592.213680373308,57804.0,18750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21544.0,22518.0,0.0,19231.0,0.0,23108.0,0.0,18750.0,30478.5,0.0,22024.0,27701.0,29024.5,33312.0,0.0,44214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40070.0,0.0,0.0,0.0,0.0,35401.0,0.0,0.0,0.0,0.0,0.0,0.0,46615.0,39481.0,0.0,0.0,0.0,37728.0,0.0,0.0,0.0,0.0,34091.0,51309.0,0.0,0.0,35927.0,32932.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,复兴 ,水澄花园南苑,"120.154899,30.203133",40603.666666666664,3702.6730284425003,43641.0,35391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,鼓楼 ,江城路415.417号,"120.173203,30.230149",38392.0,0.0,38392.0,38392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,鼓楼 ,江城路322号,"120.17362,30.22986",37505.5,1347.5,38853.0,36158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36158.0,0.0,38853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,鼓楼 ,小剪刀弄,"120.176093,30.234433",30230.0,7592.3791176854875,37459.0,19740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37459.0,0.0,0.0,0.0,0.0,0.0,0.0,33491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,鼓楼 ,彩霞新村,"120.17174,30.232661",32136.0,0.0,32136.0,32136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
上城,鼓楼 ,平安里,"120.173918,30.228738",31875.75,3792.895159044078,35541.0,26211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26211.0,0.0,30637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
