District,Street,Community,Longitude,Latitude,AveragePrice,StdDeviationPrice,MaxPrice,MinPrice,2013AvgPrice,2014AvgPrice,2015AvgPrice,2016AvgPrice,2017AvgPrice,2018AvgPrice,2019AvgPrice,2020AvgPrice,2021AvgPrice,2022AvgPrice
上城,清波,清波新村,120.159054,30.236691,52998.58333,5586.10336,61957,43269,0,0,0,46041,51741,55556,54555.25,55172,51360,0
拱墅,武林,锦绣天地,120.158904,30.262174,40625.33333,6122.217958,47193,26712,0,0,0,0,28395.5,42603.25,45070,47064,38770,43562
拱墅,德胜,假山路5弄,120.158864,30.295404,36147,2861.713123,40021,33196,0,0,0,0,0,0,35224,36608.5,0,0
拱墅,湖墅,叶青苑,120.158819,30.282225,37688.15217,6149.758196,45898,17870,0,17870,21420,25212.66667,36154,44777.5,38156,39798.5,39945.33333,38003
拱墅,朝晖,朝晖七区,120.158682,30.287338,32844.26957,7930.897835,46207,15257,0,19121.33333,19605.17647,20729.44737,27240.86667,39395.08,36982.9,37387.50877,36653.36364,34239.45455
拱墅,三塘,电信巷,120.158655,30.307134,30077.67857,6481.747263,36377,13970,0,0,18237,15155.33333,23016,33555.5,33961.28571,33226.5,31479.33333,31190.5
拱墅,武林,武林路458号,120.158647,30.271834,25175,0,25175,25175,0,0,0,25175,0,0,0,0,0,0
拱墅,德胜,德胜新村,120.15862,30.296849,30707.03738,6124.951302,39535,15723,0,0,0,17999.42857,25934.09091,35536.23077,33924.40909,33656.42857,33359.40541,31737.09091
拱墅,武林,环北新村,120.158574,30.271687,41668.05,7694.941965,51852,25068,0,0,0,26037,34716,48481,44363.5,49944,38273.5,43035.71429
拱墅,武林,西子铭苑,120.158549,30.269128,56998,10838.75998,78981,34839,0,0,39796,43640.66667,52941,56585.83333,59850,55758.4,64951.5,78981
拱墅,湖墅,武林公寓,120.158544,30.27479,38377.45455,3706.938736,44040,31558,0,0,0,0,32774,44040,38109.16667,38894.33333,0,0
拱墅,大关,三塘人家,120.158532,30.307705,31294.3,2880.816778,35088,23503,0,0,0,23503,30137,35088,31518.8,32875.625,31875,28228
拱墅,武林,孝丰路小区,120.158458,30.265582,52303.3,10361.05916,62073,24828,0,0,0,24828,49017.5,54030,55784,58071.2,0,0
拱墅,武林,西子公寓,120.158443,30.260701,70477,0,70477,70477,0,0,0,0,70477,0,0,0,0,0
拱墅,武林,环城西路4号,120.158435,30.260366,58603.5,3972.5,62576,54631,0,0,0,0,54631,0,0,62576,0,0
拱墅,大关,香吉公寓,120.158394,30.302936,31140.34483,4839.343495,37544,18947,0,0,0,20467.5,25943,33000.5,32301.83333,31025.42857,32655.85714,34889.33333
拱墅,武林,西湖花苑,120.158314,30.261158,53600,0,53600,53600,0,0,0,53600,0,0,0,0,0,0
拱墅,大关,大关南一苑,120.1583,30.29912,30282.41667,6728.895179,37778,16072,0,0,0,17413.5,21688,35075,34508.66667,32933.75,34177.75,30791
拱墅,湖墅,密渡桥路8号,120.15819,30.27519,35616.75,839.3897709,36833,34483,0,0,0,0,35734,36833,0,0,34950,0
上城,清波,清波门外,120.158148,30.23727,48846,0,48846,48846,0,0,0,0,0,0,48846,0,0,0
拱墅,武林,湖滨阁,120.158013,30.265319,51468,8091.871786,60909,42009,0,0,0,43516,0,60909,0,0,0,57931
拱墅,德胜,新青年广场,120.157959,30.2961,15616.47059,2728.145063,20796,10078,0,11228,0,0,15118,13889,17119.1,16200.625,15030.66667,13663.25
拱墅,武林,豆腐里,120.157914,30.272112,38945.16667,5301.796595,45968,31579,0,0,0,0,0,0,41998,41794.5,0,33043
拱墅,武林,昌化路,120.157814,30.269112,53367,1972.248632,56128,51644,0,0,0,0,0,0,56128,51986.5,0,0
拱墅,湖墅,新世纪大厦,120.157775,30.274796,22558.85714,1952.078118,26026,20347,0,0,0,0,0,23841,22039.4,0,0,23874
上城,复兴,清河家园,120.157772,30.206375,37515.08,7734.848748,47522,17498,0,0,18724.5,20792.75,31518,41401,41506.9375,39089.14286,39590.33333,40588
拱墅,湖墅,大塘新村,120.157706,30.280351,36240.3125,5624.345277,47000,18818,0,0,0,23010.3,29170.57143,39229.58333,37787.23913,37915.84211,35353.65,36787.58333
拱墅,武林,环西新村,120.157698,30.267442,47159.71186,13922.39696,77273,22326,0,0,0,27688.61538,39056.55556,46404,51056.14286,55517.41176,63005,54832.25
拱墅,湖墅,长征新村,120.157543,30.27401,37476.16667,6692.573955,43731,23771,0,0,0,23771,0,42699,0,40050,35588,0
拱墅,武林,开化路,120.157507,30.277965,50991.8,16177.93014,70784,26191,0,0,0,26191,39982,64115,53887,0,70784,0
拱墅,武林,环城西路38号,120.157433,30.26355,46604.5,11542.20803,57251,27708,0,0,0,27708,46959,0,0,55875.5,0,0
拱墅,拱宸桥,舟山东路,120.157385,30.318554,26469.25,5482.001226,33333,17544,0,0,0,0,23131.5,25842.66667,31823,33333,22807,0
拱墅,大关,大关东四苑,120.157314,30.306103,30316.25,6646.497413,37838,3,0,0,0,16027.14286,28180.66667,35910,32194.66667,33011.5625,32560,33923
拱墅,武林,昌化新村,120.157292,30.268684,50073.93333,8307.700416,65541,36089,0,0,0,36089,0,48448,46902.75,57578.66667,56443,40000
拱墅,大关,大关东二苑,120.157291,30.304124,32271.68085,4982.133513,39453,17039,0,0,0,18590.33333,24565,38510.5,34518.77778,33174.27778,32758.1,33153.33333
拱墅,湖墅,密渡桥路2号,120.157143,30.275804,35385.18182,8170.169007,45431,19216,0,0,0,23589.66667,0,33959,40529,0,43547,35299
拱墅,湖墅,新华园,120.157103,30.281798,59929.57143,11426.97858,74719,39164,0,0,0,39164,0,60886.5,55240,74719,73371,0
余杭,崇贤,绿都东澜府,120.157059,30.384281,24964.5,1516.550115,26748,23232,0,0,0,0,0,0,0,24964.5,0,0
上城,复兴,复兴城市家园,120.157055,30.208131,39387.92,10270.1503,77094,21715,0,0,22521,23748.5,46215.5,38173,42924.75,41615,38934.25,0
拱墅,大关,大关南四苑,120.156983,30.301824,30372.21622,7389.560478,39766,14500,0,0,15426,17314.33333,25401.66667,37579.8,34577.6,33806,32399.66667,34408
拱墅,湖墅,嘉璟华庭,120.15686,30.275407,51865.5,3358.5,55224,48507,0,0,0,0,0,0,55224,0,48507,0
拱墅,朝晖,庆晖公寓,120.156767,30.286725,33131.29167,6758.271953,43880,16732,0,0,0,20103.25,31950.5,34930,35671.625,37677.6,35021,36052
拱墅,德胜,假山路33号,120.156747,30.294745,30979,0,30979,30979,0,0,0,0,0,0,30979,0,0,0
拱墅,武林,环城西路50号,120.156634,30.266924,48356.5,6778.5,55135,41578,0,0,0,41578,0,0,55135,0,0,0
拱墅,湖墅,武林壹号,120.156586,30.277686,84130,9215.823675,97070,76313,0,0,0,0,76313,0,88038.5,0,0,0
拱墅,武林,环城西路62号,120.156563,30.266698,27706,0,27706,27706,0,0,0,27706,0,0,0,0,0,0
拱墅,大关,大关东三苑,120.156426,30.304471,29665.45098,8135.530573,43902,14055,0,0,14510,17279.11111,27783,36277.33333,34476.11111,34071.07143,36091.66667,33062.83333
拱墅,武林,环城西路68号,120.156426,30.267363,55130,0,55130,55130,0,0,0,0,0,0,55130,0,0,0
拱墅,武林,景湖苑,120.156422,30.269877,47048,8782.832186,60304,35172,0,0,0,35172,0,40116,60304,51477,0,48171
拱墅,湖墅,湖墅南路60号,120.15642,30.27521,35320,0,35320,35320,0,0,0,0,35320,0,0,0,0,0
拱墅,德胜,盛德嘉苑,120.156396,30.295548,38614.84375,9663.014272,54924,21143,22307,24007,0,23593.75,0,41693.66667,42359.16667,41942.5,50975.5,47273
拱墅,朝晖,天盛居,120.156362,30.290076,38101,7259.15438,46250,20571,0,0,0,22703,0,43412,38886,41503.5,35679.5,0
拱墅,朝晖,朝晖九区,120.156359,30.28916,33673.35648,6970.571211,45128,15939,0,0,0,20238,26735.55556,37865.95122,37059.875,36675.2449,35375.88,34440.6
拱墅,武林,桃花河新村,120.156359,30.269347,55173.13333,7022.116707,66038,44043,0,0,0,0,0,50000,50681.57143,58266.6,65746.5,0
拱墅,武林,混堂桥,120.156333,30.271656,51538.35294,6747.048722,61807,34546,0,0,0,0,40777,53033.5,47564.75,55700.57143,57692,50676
拱墅,武林,环城北路307号,120.156301,30.27241,23000,0,23000,23000,0,0,0,23000,0,0,0,0,0,0
拱墅,湖墅,稻香园南区,120.156289,30.284483,34262.55921,8380.991881,48000,2277,0,0,21778.2,21246.41176,28584.86667,38704.22727,38625.34615,38317.94286,37246.07692,37077.57143
拱墅,大关,大关南二苑,120.156236,30.300103,21334,0,21334,21334,0,0,0,21334,0,0,0,0,0,0
拱墅,湖墅,湖墅南路62号,120.156222,30.275855,34271,2207,36478,32064,0,0,0,0,32064,0,36478,0,0,0
拱墅,武林,环城西路70号,120.156133,30.268125,24624,0,24624,24624,0,0,0,24624,0,0,0,0,0,0
拱墅,湖墅,叶青随苑,120.156131,30.282483,28827.6,8938.285102,44755,17179,0,23875,24362,22293.38462,22124,0,40829.83333,38512,0,0
拱墅,湖墅,小河东村,120.156049,30.278732,33187.6,5648.263843,41290,24017,0,0,0,0,25495.66667,36000,38206,33824,0,36384.33333
上城,复兴,水澄花园北苑,120.155947,30.205268,29985.375,4767.428052,35885,23625,0,0,0,24721.5,23625,30935,34043.33333,33750,0,0
拱墅,拱宸桥,伟华苑小区,120.155946,30.314692,29963,5201.113422,36267,18033,0,0,0,20557.5,26764.5,35565,32180,36267,0,0
拱墅,大关,大关东八苑,120.15587,30.309021,29481,6977.350441,40678,13892,0,0,14469.33333,19389,25567.8,34501.8,31478.71429,32099.71429,34657.83333,31613.33333
拱墅,大关,大关东九苑,120.155781,30.309719,31307.58929,6731.533708,41037,15006,0,0,0,16670.66667,24432.4,34001,34563.90909,34669.15385,33743,31339.66667
拱墅,朝晖,长板里,120.155649,30.29063,31846.22222,9914.405409,47931,18368,18853,20782,24159,19884.27273,30396,39543.5,38696,40499.76923,34483,0
拱墅,武林,环城西路96号,120.155565,30.271433,43044.33333,11455.88816,52208,26892,0,0,0,26892,0,50033,0,52208,0,0
西湖,嘉绿,西苑小区(西湖),120.155266,30.36676,35863.66667,1920.332321,38513,34022,0,0,0,0,0,0,38513,34539,0,0
拱墅,湖墅,沈塘铭苑,120.155202,30.283415,35810.35294,8768.086353,47381,17242,0,22035.5,0,21042.4,27183.5,39589.33333,40214,42460.55556,37115,37982.66667
拱墅,大关,大关东五苑,120.155144,30.304195,29465.55769,6885.186195,38507,14052,0,0,17200,16985,27591.3,37380.25,33665.83333,33539.42857,32663,29654.5
拱墅,武林,环城西路98号,120.155037,30.271714,60888,0,60888,60888,0,0,0,0,0,0,0,60888,0,0
拱墅,湖墅,半道红小区,120.154974,30.276655,36940.88525,8696.654109,45889,3,21749,3,19321,22122,34513.6,41119.71429,41247.77778,40198.15,39974,41136.25
拱墅,湖墅,稻香园高层公寓,120.154969,30.286222,27041.5,6199.325871,38718,20365,0,22065,23711.5,24117.33333,0,38718,0,35774,0,0
上城,复兴,水澄花园南苑,120.154899,30.203133,40603.66667,3702.673028,43641,35391,0,0,0,0,35391,42779,43641,0,0,0
拱墅,德胜,假山新村,120.154863,30.29629,37144.18519,7467.569042,50721,17458,0,21380,19234.5,19871.16667,30460.33333,38820.7,38078.5,40167.02941,44803.91667,42543.5
拱墅,大关,大关东六苑,120.154851,30.305651,31986.28261,4095.993401,38250,20071,0,0,0,20071,29091.9,31284,33209,33805.07692,34316.57143,30623.5
拱墅,大关,大关南七苑,120.154616,30.308532,32055.75,5199.369818,39050,12821,0,0,16500,18187,29656.66667,32286,34826.16667,32971.10526,31966.33333,32328.875
西湖,黄龙,环城西路83号,120.15458,30.2714,47723.75,12488.97479,58209,26420,0,0,0,26420,0,0,0,54825,0,0
拱墅,大关,大关东七苑,120.154578,30.308145,30634.97778,6280.058958,37458,14834,0,0,0,18739.57143,28250,31703,34864,33710.33333,33237.83333,30954
拱墅,湖墅,湖墅南路99号,120.154552,30.277938,35340,0,35340,35340,0,0,0,0,0,35340,0,0,0,0
西湖,黄龙,环城西路83号,120.15455,30.27148,47723.75,12488.97479,58209,26420,0,0,0,26420,0,0,0,54825,0,0
拱墅,德胜,假山路73号,120.15453,30.29463,26862,8833.759647,35932,17879,0,0,18182,17879,0,35932,35455,0,0,0
拱墅,德胜,天时苑(拱墅),120.154494,30.293821,42782.58333,5885.225208,52069,34073,0,0,0,0,0,37112,42555.66667,43576.5,0,0
拱墅,朝晖,远大花园,120.154416,30.291095,35486.42029,10538.4407,50488,3,18206,22933,19920.75,22229.22222,34227.16667,40421.2,42400.61538,41916.13333,44647,32806
拱墅,大关,大关东十苑,120.154401,30.309505,33517.2,2403.052093,37119,30141,0,0,0,0,0,0,37119,32623.5,32203,33017
拱墅,湖墅,百大花园,120.154233,30.278206,26728.38095,6398.230518,35556,15908,0,0,16338.5,17751,0,0,30582.33333,30245.28571,31202,0
拱墅,湖墅,莫干山路60号,120.154092,30.275962,32087.16667,4328.657506,40597,27019,0,0,0,0,0,35739.5,30261,0,0,0
上城,复兴,民安苑,120.15406,30.20432,37217.87059,8899.195895,48508,17858,0,0,18599,21304.26667,33137.75,41956.07692,42972.71429,41791.42857,42233.33333,40579.2
西湖,黄龙,体育场路466号,120.154037,30.270924,60281.33333,6132.547069,68939,55510,0,0,0,0,0,55952.5,0,68939,0,0
拱墅,湖墅,沈塘东村,120.153935,30.283995,29991.4375,7991.930887,44375,15859,19742,18289,0,20440.66667,25803.375,38797.5,38041.2,36107.625,35962,0
拱墅,湖墅,莫干山路38号,120.153916,30.27584,30909.25,10533.81269,45902,20955,0,0,0,21010.5,0,0,0,0,40808,0
西湖,黄龙,体育场路472号,120.153809,30.270624,54075.8,5649.222297,62664,47692,0,0,0,0,0,55178,55515,48993,0,0
西湖,黄龙,体育场路468号,120.153797,30.270591,59058,0,59058,59058,0,0,0,0,0,0,0,59058,0,0
拱墅,德胜,蓝色霞湾,120.153746,30.295354,40480.87755,7554.740408,55259,22717,26856,0,22717,26486.83333,39129.75,40598.5,42552.66667,43014.6,46891.28571,49862
拱墅,武林,体育场路470号,120.153654,30.271062,74706,24147.55969,122024,56863,0,0,0,0,0,0,56863,79166.75,0,0
拱墅,湖墅,稻香园北区,120.153646,30.287044,30157.11321,7145.697248,42660,18334,0,20703.66667,22548,22132,25403.22222,35360.25,35413.16667,35238.57143,38540.8,35814
拱墅,大关,大关路268号,120.153586,30.309765,14636,0,14636,14636,0,0,0,0,0,14636,0,0,0,0
拱墅,大关,大关西四苑,120.153516,30.306473,29182.46,5612.600339,36218,14949,0,0,0,17437.14286,25589.5,31384.5,32119.875,31413.72727,31228.45455,30617.57143
西湖,文三,天目山路20号,120.153513,30.272896,55054.5,1032.5,56087,54022,0,0,0,0,0,0,56087,54022,0,0
拱墅,湖墅,沈塘苑,120.153509,30.283996,37802.11765,8653.149531,51250,20740,0,0,0,23833.5,0,44186.66667,40625.4,45939,46231,36607
拱墅,湖墅,星河明苑,120.153467,30.281173,36783.65306,8634.328043,48947,20389,20673,0,0,24432.45455,32869.75,40949.6,45801.2,42072.41667,40004.44444,41413.5
拱墅,大关,大关西三苑,120.153336,30.304671,31963.71739,4727.953743,39071,17009,0,0,0,19827.5,26561.33333,35089,33898.25,33225.94737,34618.83333,30394.5
拱墅,大关,大关西五苑,120.153296,30.308844,32778.96667,4996.261859,42384,16613,0,0,0,17872,30073.33333,38647.83333,34167.69231,33808.70588,33805.41667,29710
西湖,文三,天目山路22号,120.153294,30.273214,61632.5,3998.186433,66500,55918,0,0,0,0,0,0,55918,63537.33333,0,0
西湖,文三,莫干山路79号,120.153279,30.273946,51747.29412,12081.02925,68621,27701,0,0,0,28932.5,36736,0,57278.33333,57670.22222,57500,0
拱墅,三塘,香石公寓,120.15327,30.285448,41306.26316,11589.41435,57159,19102,0,0,20106,23940.55556,44296,0,45563.5,50595.6,45579.14286,49028
拱墅,湖墅,红石公寓,120.153232,30.285495,33237.09091,8724.395269,45802,23671,0,0,23671,25308.25,28277,45038,41723,41985,41840.5,0
拱墅,湖墅,红石中央花苑,120.153205,30.28457,41188.82979,9154.977259,55670,19744,32593.5,27215,30431.66667,31593.71429,32372,47037,48558.1,47690.625,46820.11111,49109
拱墅,德胜,盛德欣苑,120.15298,30.296129,34374.75,8550.83727,43700,20331,0,0,22975,22807.33333,35415,42935,41861,39444.5,38278,0
拱墅,德胜,德胜巷98号,120.152757,30.294948,38137.5,5157.5,43295,32980,0,0,0,0,32980,0,0,43295,0,0
拱墅,德胜,德胜巷108号,120.152672,30.295372,18853,0,18853,18853,0,0,0,18853,0,0,0,0,0,0
拱墅,德胜,德胜路318号,120.152484,30.292447,34298.6,6661.180064,45208,18110,0,0,0,0,18110,0,33046.33333,36339.25,40190,0
拱墅,德胜,清水公寓,120.152457,30.293903,39430.03371,7712.721495,62167,21334,0,0,0,30961.4375,33886,41488,41517.11765,43116.95652,43981.26667,43671
拱墅,湖墅,维元弄,120.152374,30.282478,36870.23077,6472.693485,55769,23469,0,0,0,23469,30677.66667,41414.63636,35403,37295.42857,37762,32004
拱墅,大关,大关南八苑,120.152179,30.308117,30287.33333,5828.359631,37508,15939,0,0,0,18176.14286,31627,35933,32969.2,32717,32365.66667,30236
拱墅,湖墅,湖墅南路247号,120.152133,30.283284,23933,0,23933,23933,0,0,0,23933,0,0,0,0,0,0
拱墅,大关,八丈井新村,120.152114,30.29786,49247.89474,3822.84588,56222,41096,0,0,0,0,0,0,0,50000,50751.36364,46777.85714
西湖,文三,混堂巷13号,120.152004,30.273553,57019,3394.792875,61275,52967,0,0,0,0,0,0,54891,61275,0,0
西湖,黄龙,金祝花园,120.152004,30.269924,61512.83333,5196.274448,70000,53000,0,0,0,0,0,56395,59231,63528,70000,0
拱墅,湖墅,锦绣新村,120.151927,30.288014,32625.36441,7745.75159,45994,16215,0,20396.5,19977.11111,22341.16667,30874.40909,40063.1,37586.57143,37558.05882,38161.71429,36426.5
拱墅,湖墅,沈塘桥弄,120.151922,30.279082,39173.66667,2820.850532,43773,35061,0,0,0,0,0,43315,37809,39129.25,36765,38936
上城,复兴,美政路,120.151881,30.21374,35333,0,35333,35333,0,0,0,0,0,35333,0,0,0,0
拱墅,大关,大关西八苑,120.151874,30.308701,30156.37931,6761.332277,37288,16024,0,0,0,18519.4,24741.25,35644,33623.57143,32473.75,35640.66667,34107.5
拱墅,湖墅,五一新村,120.151802,30.287073,33143.4375,8342.764977,45918,15324,0,0,0,22056.21429,29432.38462,36919,39814.61538,39535.55556,36975.22222,37954.5
西湖,黄龙,体育场路523号,120.15156,30.26824,66316.33333,7158.139159,75763,58442,0,0,0,0,0,0,0,58442,70253.5,0
拱墅,大关,大关西七苑,120.151508,30.307382,31859.39362,5943.903143,41218,16207,0,0,0,17946.33333,29000.63636,37045.6,33795.14286,32846.23529,33768.47059,33517.22222
上城,复兴,六和源,120.151494,30.203067,35951.6,4393.220532,41378,31035,0,0,0,0,31035,41378,31556,37894.5,0,0
拱墅,湖墅,中环大厦,120.151491,30.284543,21939.5,10.5,21950,21929,0,0,0,0,0,0,21939.5,0,0,0
拱墅,湖墅,沈塘桥19弄,120.151438,30.280529,23830,10629.80868,38335,13158,0,0,0,13158,19997,0,38335,0,0,0
余杭,崇贤,荣安翡翠半岛,120.151408,30.381581,24861.55556,5425.234757,46858,20167,0,0,0,0,0,0,0,24861.55556,0,0
余杭,崇贤,祥生群贤府,120.151369,30.384998,27399.9,5112.331897,45714,18219,0,0,0,0,0,0,0,24757.3617,28763.04348,28084.95455
西湖,文三,锦绣文苑,120.151362,30.27391,60507.14286,8184.562427,79286,52809,0,0,0,0,0,0,0,58803.5,63283.5,52809
拱墅,大关,大关西六苑,120.1513,30.305853,30830.57407,5745.488448,39585,17968,0,0,0,19166.14286,24887.8,34226.5,33955.88889,33265.1,33248.5,31987.75
拱墅,湖墅,莫干山路90号,120.15123,30.2785,38449.71429,3784.682954,44300,31667,0,0,0,0,0,0,37527,39141.75,0,0
西湖,文三,宁波大厦,120.151178,30.272894,13875,0,13875,13875,0,0,0,0,0,13875,0,0,0,0
拱墅,湖墅,左家新村,120.151147,30.289708,33594.17213,9025.00246,49643,16195,24308.5,19023.75,20740.125,22435.5625,27150.38889,40723,39995.92308,38928.51515,41818.07143,40731.5
拱墅,湖墅,莫干山路94号,120.151086,30.278691,35218.66667,5970.730404,43397,29310,0,0,0,0,0,0,29310,43397,32949,0
西湖,黄龙,达盟山庄商务公寓,120.151066,30.261998,36765,0,36765,36765,0,0,0,0,0,36765,0,0,0,0
拱墅,湖墅,华龙温泉公寓,120.150956,30.28067,31943.83333,8584.994126,49750,24184,0,0,0,27032.25,0,49750,33784,0,0,0
拱墅,拱宸桥,蔡马人家,120.15094,30.32636,36877.38462,2572.807313,40893,31071,0,0,0,0,0,0,0,35740.25,35848,38610.6
拱墅,拱宸桥,传宸府,120.150924,30.31713,55684,2651.796749,59880,52083,0,0,0,0,0,0,0,0,0,55684
拱墅,湖墅,锦绣家园,120.150866,30.288192,31977.3,7589.726557,40730,21952,0,22374,22405,23373.5,39445,40730,0,36800,35928,37672
西湖,黄龙,金祝新村,120.150812,30.270795,59350.31915,9467.079929,77586,26801,0,0,0,30000,26801,55618,53939.8,62972.10345,59679,57364.4
拱墅,半山,杭钢尚堂府,120.150808,30.333091,31867.80952,3912.57675,39772,22412,0,0,0,0,0,29218.83333,32255,33095.5,0,0
拱墅,湖墅,米市新村,120.150769,30.285874,31420.13333,5663.003195,39699,18841,0,0,0,0,26118.2,33536.66667,34999,33368.33333,0,0
拱墅,德胜,上岛公馆,120.150759,30.295582,41348.5,1348.5,42697,40000,0,0,0,0,0,0,0,0,0,41348.5
西湖,文三,混堂巷20号,120.15067,30.27417,39497.5,1717.5,41215,37780,0,0,0,0,37780,0,0,41215,0,0
拱墅,大关,大浒东苑,120.150575,30.311647,33797.40288,7198.059213,45125,16715,0,0,0,19166.13333,28479.07692,37872.76471,37356.80952,37483.90476,36683.85714,38415.75
拱墅,湖墅,远东新月公寓,120.150528,30.284177,29296,4439.881305,35486,25289,0,0,25289,27113,0,35486,0,0,0,0
拱墅,拱宸桥,七古登市教委宿舍,120.150297,30.320498,31467,0,31467,31467,0,0,0,0,0,0,0,31467,0,0
拱墅,湖墅,圣都公寓,120.150224,30.290622,37508.16,6775.969927,48182,19058,0,0,0,0,24104,39004,34821.625,40858.25,41519.14286,39844
拱墅,湖墅,莫干新村,120.150212,30.283318,33871.90909,7014.662069,49250,18510,0,0,20652.5,20806.25,29318.85714,39867.6,39500,35995.2,37222.42857,32127.5
西湖,文三,马塍路2号,120.15018,30.27387,54726,2483.167816,58333,50909,0,0,0,0,0,58333,56250,54069,0,50909
拱墅,湖墅,新河公寓,120.150095,30.284836,34651.5,3920.401669,40155,26875,0,0,0,0,26875,35349,36822,38688.5,32720,0
拱墅,湖墅,米市巷,120.149864,30.289125,32890.32609,6686.435123,44392,20302,0,0,0,23242.83333,27449.84615,38885.5,36982.38462,38033.7,0,0
西湖,文三,马塍路7-1号,120.149823,30.275278,55920,0,55920,55920,0,0,0,0,0,0,0,55920,0,0
西湖,文三,武林门新村,120.149772,30.276685,55664.55556,16758.70271,73272,3656,30104,0,0,17334,41977.75,58159,62612.77778,66712.85714,65278,0
拱墅,湖墅,莫干巷,120.149661,30.282466,24419,0,24419,24419,0,0,0,0,0,0,24419,0,0,0
西湖,黄龙,桃花弄,120.149654,30.269264,55977.875,9836.019386,76923,32969,0,0,0,0,34341,61677,52291,58952.7,64286,61387.75
拱墅,湖墅,莫干山路132号,120.14961,30.28195,34566.66667,2815.435115,38462,31905,0,0,0,0,0,38462,32619,0,0,0
拱墅,湖墅,银都大厦,120.149468,30.290289,27862.82051,5462.646836,37758,14988,17635,0,0,15918,20473.14286,32334.75,30289,29828.5,28575.6,29596
西湖,黄龙,弥陀寺路,120.149437,30.265501,54244.16667,6918.26437,65789,35723,0,0,0,0,43303.5,56264,49900.25,57489.44444,61588,50005
拱墅,大关,长乐南苑,120.149404,30.302677,39909.0625,8141.802668,51667,14584,0,0,0,14584,0,34658,37772.33333,42557.57143,47808.33333,0
拱墅,武林,狮虎桥河下,120.149334,30.273252,57333,4796.725202,62500,50943,0,0,0,0,0,62500,0,58556,50943,0
西湖,黄龙,宝石山下5弄20号,120.149285,30.263192,59487.5,8440.5,67928,51047,0,0,0,0,0,0,0,59487.5,0,0
拱墅,湖墅,宗坛巷,120.149151,30.284926,31792.33333,2816.703313,35200,28302,0,0,0,0,0,35200,30088.5,0,0,0
拱墅,拱宸桥,绍兴新村,120.149055,30.313805,29481.47297,6967.632952,38148,15000,0,0,16190.5,16648.11111,24789.22222,33692.25,33240.84615,33601.59091,32684.41667,25988
拱墅,大关,香兰名院,120.149045,30.300989,53194,0,53194,53194,0,0,0,0,0,0,0,0,53194,0
西湖,黄龙,体育场路557号,120.14902,30.26735,52128.5,6525.895896,58696,41667,0,0,0,0,0,41667,51818,57514.5,0,0
拱墅,信义坊,仓基新村,120.149005,30.292703,35516.11111,9452.013239,55484,15417,20799,19780.22222,18175.8,19946.42857,30490.37037,38240.4375,38116.42308,40527.04412,44093.59459,41188.625
拱墅,半山,瓜山佳苑,120.148951,30.339841,28700.25,3090.743104,34028,23967,0,0,0,0,0,28000,27608.5,26874.5,34028,29304
西湖,文三,武林花园,120.148936,30.273401,53901.25,10468.6937,76429,29968,29968,0,0,0,34914,58000,51404,59506.2,76429,67143
西湖,文三,马塍路9号,120.148828,30.276079,62671,5948.459763,71429,50937,0,0,0,0,50937,60284.33333,0,66449.8,0,0
西湖,文三,文三路55号,120.148798,30.277306,55722,0,55722,55722,0,0,0,0,55722,0,0,0,0,0
上城,复兴,白塔人家,120.148725,30.204434,39708.51923,3965.973978,52143,33333,0,0,0,0,0,33459,40276.47619,40131.64286,39725.875,38241
拱墅,大关,长乐北苑,120.148648,30.303869,34427.88462,6648.3696,48172,13628,0,0,0,13628,27492.8,35077.5,35422.42857,38449.25,0,48172
西湖,文教,莫干山路347号,120.148609,30.282704,49107.125,14075.66945,68594,26868,0,0,0,26868,32259,44444,50443,57058.66667,67667,0
余杭,崇贤,沾桥新苑,120.148608,30.381304,17227.19048,1843.131229,22353,14839,0,0,0,0,0,0,0,16691.07692,19021,17544.8
西湖,文三,邮电新村,120.148571,30.280579,58256.19737,17164.40568,99219,26320,0,0,0,31689.16667,47528.66667,65735.66667,66692.71429,70879.92857,70968,62725.33333
西湖,文三,沈塘新村,120.148464,30.279208,58101.04,17436.21921,86080,24345,29957,25410.5,0,32019.875,52324,70715.33333,64460.66667,69970,72508.75,0
西湖,文教,保俶北路97号,120.148426,30.265247,50415,0,50415,50415,0,0,0,0,0,50415,0,0,0,0
拱墅,信义坊,湖墅南路419号,120.14831,30.29107,29518,0,29518,29518,0,0,0,0,0,0,0,29518,0,0
拱墅,大关,玉兔路小区,120.148263,30.304943,38075.5,3839.236675,42249,33296,0,0,0,0,33296,0,35336,41835,0,0
西湖,文教,莫干山路361号,120.14826,30.282957,41360.5,23358.68864,69839,14703,0,0,0,18499,0,0,0,58605,69839,0
拱墅,拱宸桥,大家绿城金麟府,120.148234,30.323082,53561,2957,56518,50604,0,0,0,0,0,0,0,53561,0,0
拱墅,湖墅,浅水湾城市花园,120.148182,30.288008,38576.7541,7118.987671,50330,20019,0,0,0,25319.41176,35898.625,41707.6,40390.28571,40373.06061,42677.90909,40495.53846
西湖,黄龙,宝石一路2号,120.148119,30.264094,53121.25,15199.43307,66307,28006,0,0,0,28006,0,0,0,61493,0,0
拱墅,大关,霞湾巷小区,120.148089,30.296798,28516.47826,10610.95918,45171,12985,0,17379.33333,0,17005.8,24127.33333,34152,37677.2,38872,0,0
