Market,Longitude,Latitude
3.0,120.197824,30.259166
5.0,120.208631,30.237472
5.0,120.206225,30.240299
5.0,120.207811,30.238776
3.0,120.220203,30.251248
6.0,120.21656,30.25315
3.0,120.21654,30.25314
3.0,120.213449,30.259779
3.0,120.214156,30.259719
3.0,120.213765,30.257937
3.0,120.22458,30.255446
3.0,120.232818,30.269348
3.0,120.229743,30.272593
5.0,120.23442,30.2695
3.0,120.290217,30.346407
3.0,120.291216,30.354776
3.0,120.289297,30.354519
3.0,120.287281,30.334341
3.0,120.289344,30.345887
3.0,120.297185,30.366807
5.0,120.297371,30.368328
3.0,120.303219,30.36286
3.0,120.292797,30.333361
3.0,120.281297,30.346197
5.0,120.265181,30.302301
3.0,120.248684,30.298603
3.0,120.24753,30.302088
3.0,120.248974,30.298744
3.0,120.245577,30.301381
3.0,120.23819,30.300585
5.0,120.17178,30.242124
3.0,120.167499,30.242567
5.0,120.171512,30.242019
5.0,120.167041,30.243115
3.0,120.167402,30.242548
6.0,120.16659,30.240937
5.0,120.172443,30.240081
3.0,120.169725,30.242103
3.0,120.170085,30.244576
3.0,120.170463,30.240996
5.0,120.163178,30.245471
3.0,120.167061,30.243931
2.0,120.160002,30.237844
3.0,120.168465,30.24118
3.0,120.159451,30.23815
3.0,120.161003,30.2414
3.0,120.160143,30.242452
3.0,120.160173,30.239033
3.0,120.160375,30.238803
3.0,120.160347,30.237969
3.0,120.159054,30.236691
5.0,120.163921,30.245036
6.0,120.175677,30.248804
3.0,120.174,30.24923
3.0,120.17404,30.24929
5.0,120.17407,30.24926
4.0,120.175304,30.247809
3.0,120.17379,30.250646
5.0,120.174516,30.247752
3.0,120.177367,30.255745
3.0,120.17638,30.24699
3.0,120.17254,30.25336
3.0,120.173971,30.254519
3.0,120.178189,30.25372
3.0,120.17675,30.247959
5.0,120.176875,30.254002
3.0,120.175322,30.253721
2.0,120.178139,30.252341
2.0,120.173442,30.252466
3.0,120.176954,30.255946
3.0,120.173174,30.256646
3.0,120.175402,30.247046
3.0,120.175215,30.256608
3.0,120.173948,30.256293
3.0,120.175966,30.253303
5.0,120.172598,30.257294
5.0,120.178725,30.251937
5.0,120.178972,30.254944
2.0,120.175412,30.248182
3.0,120.201336,30.240854
3.0,120.200361,30.243652
5.0,120.199868,30.24203
5.0,120.203871,30.243042
5.0,120.203315,30.244219
3.0,120.192754,30.243262
5.0,120.20493,30.24
3.0,120.18914,30.24747
3.0,120.195151,30.24272
3.0,120.201274,30.243021
2.0,120.193655,30.243286
3.0,120.187297,30.245218
3.0,120.189911,30.243717
3.0,120.19131,30.244053
3.0,120.195188,30.245101
3.0,120.191934,30.242704
5.0,120.188698,30.244161
3.0,120.187185,30.23661
3.0,120.1849,30.234728
3.0,120.185354,30.236897
4.0,120.182115,30.232689
3.0,120.168658,30.224857
3.0,120.169472,30.223099
5.0,120.24516,30.40486
5.0,120.244618,30.387687
5.0,120.259366,30.380337
3.0,120.253702,30.38944
3.0,120.263677,30.398664
3.0,120.260144,30.399747
3.0,120.268148,30.397231
3.0,120.269534,30.401452
3.0,120.257179,30.393226
3.0,120.247497,30.380559
3.0,120.253136,30.394214
3.0,120.244165,30.377447
3.0,120.261612,30.395666
3.0,120.250205,30.381835
3.0,120.250998,30.376424
3.0,120.246723,30.387434
3.0,120.250316,30.379886
5.0,120.263184,30.384598
3.0,120.256576,30.398429
3.0,120.245763,30.381602
3.0,120.267633,30.396144
3.0,120.26143,30.39798
2.0,120.254791,30.394817
3.0,120.25342,30.392431
3.0,120.242496,30.386485
3.0,120.251025,30.396186
3.0,120.254067,30.397831
3.0,120.265482,30.39484
3.0,120.240907,30.388489
5.0,120.173915,30.224637
3.0,120.174559,30.222277
3.0,120.17689,30.232576
3.0,120.175605,30.225206
6.0,120.175598,30.223842
3.0,120.172753,30.224796
3.0,120.176337,30.221448
3.0,120.177094,30.222443
3.0,120.175332,30.22005
3.0,120.177177,30.22783
3.0,120.1209,30.2905
3.0,120.1204,30.29
3.0,120.1206,30.2901
3.0,120.1205,30.2908
3.0,120.1205,30.2901
3.0,120.124411,30.28118
3.0,120.126756,30.289806
3.0,120.121474,30.292725
3.0,120.086134,30.253104
3.0,120.128002,30.292046
3.0,120.127,30.2858
3.0,120.1279,30.2857
3.0,120.123586,30.29306
3.0,120.12782,30.2911
3.0,120.12748,30.27852
3.0,120.12056,30.27584
3.0,120.12129,30.27414
3.0,120.111927,30.275003
3.0,120.118975,30.27444
3.0,120.114749,30.274016
3.0,120.118696,30.276739
3.0,120.121879,30.27299
3.0,120.128924,30.273882
5.0,120.114272,30.270583
3.0,120.111285,30.273967
3.0,120.115958,30.269855
3.0,120.11654,30.270611
3.0,120.125012,30.275568
3.0,120.124935,30.273705
6.0,120.128191,30.272691
3.0,120.121768,30.27324
3.0,120.13483,30.26764
3.0,120.13485,30.26762
3.0,120.13481,30.26765
3.0,120.13484,30.2676
3.0,120.1348,30.26769
5.0,120.13481,30.26769
3.0,120.13485,30.26769
3.0,120.13486,30.26765
3.0,120.127076,30.269527
3.0,120.146689,30.271635
5.0,120.114222,30.272518
3.0,120.131678,30.270905
3.0,120.13159,30.25592
5.0,120.14397,30.2714
3.0,120.145261,30.268606
3.0,120.145567,30.269939
3.0,120.129034,30.259332
3.0,120.130435,30.2551
3.0,120.142837,30.270241
3.0,120.149437,30.265501
3.0,120.145546,30.264604
3.0,120.141797,30.269251
3.0,120.128701,30.254981
3.0,120.15458,30.2714
3.0,120.14752,30.268079
3.0,120.129195,30.26275
3.0,120.150812,30.270795
3.0,120.149654,30.269264
3.0,120.14902,30.26735
3.0,120.14775,30.26979
3.0,120.14771,30.26979
3.0,120.15156,30.26824
3.0,120.138192,30.26924
3.0,120.152004,30.269924
5.0,120.148119,30.264094
3.0,120.129192,30.265502
3.0,120.149285,30.263192
3.0,120.117471,30.276856
3.0,120.111974,30.276599
3.0,120.113085,30.291176
3.0,120.155266,30.36676
3.0,120.111834,30.290613
3.0,120.109029,30.290096
3.0,120.118057,30.280837
3.0,120.114747,30.281576
3.0,120.116893,30.281372
3.0,120.115562,30.278395
3.0,120.115838,30.277029
3.0,120.110865,30.279808
3.0,120.113736,30.280414
3.0,120.097238,30.269476
5.0,120.116405,30.278096
3.0,120.113414,30.276537
3.0,120.115837,30.285223
3.0,120.115632,30.283357
3.0,120.114279,30.281013
3.0,120.118023,30.285918
3.0,120.134242,30.275009
3.0,120.134474,30.274828
3.0,120.13326,30.27803
3.0,120.13329,30.27809
5.0,120.13325,30.27805
3.0,120.13324,30.27802
3.0,120.131892,30.278118
3.0,120.137558,30.273256
3.0,120.042043,30.239311
1.0,120.042177,30.218846
3.0,120.135211,30.291542
3.0,120.141231,30.292706
5.0,120.137769,30.284025
3.0,120.1429,30.2832
5.0,120.1423,30.283
3.0,120.1424,30.2832
3.0,120.1429,30.2836
5.0,120.143256,30.291625
3.0,120.142735,30.286469
3.0,120.142696,30.2918
3.0,120.142582,30.270683
3.0,120.14327,30.28891
3.0,120.13385,30.289781
3.0,120.142199,30.288257
3.0,120.135869,30.285709
3.0,120.14005,30.29014
3.0,120.138248,30.289899
3.0,120.141089,30.290882
3.0,120.134743,30.28438
3.0,120.144485,30.285002
3.0,120.146748,30.284761
3.0,120.131962,30.286358
3.0,120.139887,30.284234
3.0,120.141152,30.283589
3.0,120.14826,30.282957
3.0,120.142667,30.283833
3.0,120.148025,30.282276
3.0,120.133238,30.287637
3.0,120.142682,30.290683
3.0,120.129853,30.28703
3.0,120.140333,30.278283
3.0,120.137725,30.28186
3.0,120.132975,30.282223
3.0,120.136894,30.281991
3.0,120.138308,30.280346
3.0,120.129322,30.292756
3.0,120.136494,30.292081
3.0,120.133455,30.288865
3.0,120.12897,30.29279
3.0,120.143681,30.284374
3.0,120.145876,30.283174
3.0,120.139308,30.280346
3.0,120.13085,30.285408
3.0,120.14755,30.27727
3.0,120.143043,30.277157
3.0,120.148464,30.279208
5.0,120.148062,30.277624
3.0,120.148828,30.276079
3.0,120.148571,30.280579
5.0,120.153513,30.272896
3.0,120.148936,30.273401
3.0,120.146988,30.272772
3.0,120.14708,30.276953
3.0,120.145991,30.276817
3.0,120.151362,30.27391
3.0,120.14739,30.273416
3.0,120.152004,30.273553
3.0,120.146966,30.275723
3.0,120.143986,30.276028
5.0,120.15018,30.27387
3.0,120.14749,30.2745
3.0,120.147279,30.27535
3.0,120.147614,30.277449
3.0,120.14734,30.27745
3.0,120.10549,30.263463
3.0,120.10188,30.275188
3.0,120.100197,30.276418
3.0,120.098864,30.278104
3.0,120.102029,30.276746
3.0,120.099731,30.277106
3.0,120.102796,30.279311
3.0,120.019,30.27622
3.0,120.10662,30.274396
3.0,120.095826,30.273924
3.0,120.11008,30.275131
3.0,120.101221,30.279552
3.0,120.100806,30.280839
3.0,120.112436,30.277642
3.0,120.106299,30.272187
1.0,120.099559,30.276391
3.0,120.100346,30.275013
5.0,120.106971,30.269242
3.0,120.104363,30.26843
3.0,120.107883,30.277401
3.0,120.095699,30.274833
3.0,120.10291,30.269785
3.0,120.108591,30.270883
3.0,120.108673,30.273896
3.0,120.108973,30.274995
3.0,120.106053,30.273114
3.0,120.106872,30.278941
3.0,120.095086,30.268762
3.0,120.092533,30.27122
3.0,120.097092,30.27986
3.0,120.09234,30.279696
3.0,120.091543,30.278338
3.0,120.099022,30.282083
3.0,120.106178,30.287947
3.0,120.106509,30.290941
5.0,120.100029,30.291157
3.0,120.103866,30.288511
3.0,120.106153,30.283462
6.0,120.105733,30.285442
3.0,120.100048,30.291735
3.0,120.10491,30.290605
3.0,120.106455,30.282388
3.0,120.100002,30.286738
3.0,120.09213,30.287411
3.0,120.100387,30.282929
3.0,120.102115,30.285397
3.0,120.094539,30.288243
3.0,120.096149,30.287672
3.0,120.093975,30.287717
3.0,120.102811,30.283011
3.0,120.097307,30.285288
3.0,120.102396,30.287771
3.0,120.099906,30.290404
3.0,120.096777,30.288603
3.0,120.09836,30.290467
3.0,120.105502,30.288957
3.0,120.09336,30.288307
3.0,120.094374,30.283753
3.0,120.102255,30.289423
5.0,120.091102,30.291398
3.0,120.089832,30.283913
3.0,119.997018,30.220173
3.0,120.03322,30.21721
3.0,120.006447,30.209179
3.0,120.012772,30.212622
3.0,120.032716,30.217147
3.0,120.01384,30.218785
3.0,120.067906,30.281605
3.0,120.056587,30.240283
5.0,120.05854,30.241925
3.0,120.049105,30.243044
5.0,120.05358,30.28023
3.0,120.054537,30.245867
3.0,120.05306,30.241652
5.0,120.089333,30.255964
3.0,120.05211,30.246333
4.0,120.053889,30.238002
2.0,120.058595,30.279946
3.0,120.044201,30.280142
6.0,120.044221,30.278455
3.0,120.037298,30.267027
3.0,120.055164,30.244703
3.0,120.061588,30.232239
3.0,120.037685,30.270347
3.0,120.10889,30.319107
6.0,120.059369,30.288994
3.0,120.042103,30.265452
3.0,120.033101,30.282139
6.0,120.06498,30.237856
3.0,120.041722,30.2705
5.0,120.056928,30.25309
3.0,120.056693,30.290156
3.0,120.064105,30.291043
3.0,120.042938,30.268006
3.0,120.054483,30.291703
3.0,120.059382,30.298418
3.0,120.063527,30.298443
3.0,120.036575,30.277593
3.0,120.077607,30.292717
3.0,120.080812,30.287854
3.0,120.082162,30.291116
2.0,120.059655,30.248931
3.0,120.144256,30.277939
3.0,120.147392,30.280431
3.0,120.144943,30.283366
5.0,120.144175,30.283241
3.0,120.058876,30.248026
3.0,120.144523,30.282794
3.0,120.145649,30.282882
3.0,120.14695,30.280018
3.0,120.144353,30.28315
6.0,120.142456,30.281593
3.0,120.14475,30.28333
3.0,120.144215,30.279528
3.0,120.143584,30.279628
5.0,120.142782,30.282629
5.0,120.118589,30.186889
3.0,120.075685,30.17216
6.0,120.10957,30.181555
3.0,120.094287,30.165933
3.0,120.09668,30.160301
3.0,120.072542,30.174434
3.0,120.096513,30.163945
1.0,120.102394,30.177392
3.0,120.074456,30.173164
